feature,grid_value,species,mean_count
Restoration_technique,0.6162,Spotted Seatrout (Recruit),486.53454
Restoration_technique,0.6162,Gray Snapper (Recruit),52.91571
Restoration_technique,0.6162,Gray Snapper (Sub-adult),96.302948
Restoration_technique,0.6162,Gag Grouper (Sub-adult),22.062606
Restoration_technique,0.6162,Red Drum (Recruit),38.492792
Restoration_technique,0.6162,Red Drum (Sub-adult),354.07098
Restoration_technique,0.6547,Sheepshead (Adult),297.443493
Restoration_technique,0.6547,Sheepshead (Recruit),30.984937
Restoration_technique,0.6547,Blue Crab (Recruit),476.683605
Restoration_technique,0.6547,Common Snook (Adult),626.650002
Restoration_technique,0.6547,Common Snook (Sub-adult),14.032046
Restoration_technique,0.6547,Spotted Seatrout (Adult),129.54236
Restoration_technique,0.6547,Spotted Seatrout (Recruit),487.025694
Restoration_technique,0.6547,Gray Snapper (Recruit),52.976367
Restoration_technique,0.6547,Gray Snapper (Sub-adult),96.134828
Restoration_technique,0.6547,Gag Grouper (Sub-adult),21.981254
Restoration_technique,0.6547,Red Drum (Recruit),38.479438
Restoration_technique,0.6547,Red Drum (Sub-adult),355.042007
Restoration_technique,0.6932,Sheepshead (Adult),296.830275
Restoration_technique,0.6932,Sheepshead (Recruit),31.106808
Restoration_technique,0.6932,Blue Crab (Recruit),477.50214
Restoration_technique,0.6932,Common Snook (Adult),625.28067
Restoration_technique,0.6932,Common Snook (Sub-adult),14.194826
Restoration_technique,0.6932,Spotted Seatrout (Adult),129.644794
Restoration_technique,0.6932,Spotted Seatrout (Recruit),487.433645
Restoration_technique,0.6932,Gray Snapper (Recruit),53.020568
Restoration_technique,0.6932,Gray Snapper (Sub-adult),95.952387
Restoration_technique,0.6932,Gag Grouper (Sub-adult),21.9041
Restoration_technique,0.6932,Red Drum (Recruit),38.465996
Restoration_technique,0.6932,Red Drum (Sub-adult),355.972626
Restoration_technique,0.7317,Sheepshead (Adult),296.219649
Restoration_technique,0.7317,Sheepshead (Recruit),31.213091
Restoration_technique,0.7317,Blue Crab (Recruit),478.288422
Restoration_technique,0.7317,Common Snook (Adult),623.999535
Restoration_technique,0.7317,Common Snook (Sub-adult),14.360781
Restoration_technique,0.7317,Spotted Seatrout (Adult),129.766155
Restoration_technique,0.7317,Spotted Seatrout (Recruit),487.844305
Restoration_technique,0.7317,Gray Snapper (Recruit),53.081435
Restoration_technique,0.7317,Gray Snapper (Sub-adult),95.78036
Restoration_technique,0.7317,Gag Grouper (Sub-adult),21.825041
Restoration_technique,0.7317,Red Drum (Recruit),38.425355
Restoration_technique,0.7317,Red Drum (Sub-adult),356.860733
primary_habitat,-0.0,Sheepshead (Adult),304.090051
primary_habitat,-0.0,Sheepshead (Recruit),29.106659
primary_habitat,-0.0,Blue Crab (Recruit),460.271049
primary_habitat,-0.0,Common Snook (Adult),641.594753
primary_habitat,-0.0,Common Snook (Sub-adult),12.001781
primary_habitat,-0.0,Spotted Seatrout (Adult),128.016005
primary_habitat,-0.0,Spotted Seatrout (Recruit),460.617237
primary_habitat,-0.0,Gray Snapper (Recruit),51.954973
primary_habitat,-0.0,Gray Snapper (Sub-adult),98.947265
primary_habitat,-0.0,Gag Grouper (Sub-adult),23.135457
primary_habitat,-0.0,Red Drum (Recruit),38.257197
primary_habitat,-0.0,Red Drum (Sub-adult),340.613342
primary_habitat,0.286,Sheepshead (Adult),305.279879
primary_habitat,0.286,Sheepshead (Recruit),29.249754
primary_habitat,0.286,Blue Crab (Recruit),458.180462
primary_habitat,0.286,Common Snook (Adult),641.859604
primary_habitat,0.286,Common Snook (Sub-adult),12.012979
primary_habitat,0.286,Spotted Seatrout (Adult),128.717571
primary_habitat,0.286,Spotted Seatrout (Recruit),463.975428
primary_habitat,0.286,Gray Snapper (Recruit),52.318813
primary_habitat,0.286,Gray Snapper (Sub-adult),98.82301
primary_habitat,0.286,Gag Grouper (Sub-adult),23.299641
primary_habitat,0.286,Red Drum (Recruit),38.265605
primary_habitat,0.286,Red Drum (Sub-adult),340.145954
primary_habitat,0.5721,Sheepshead (Adult),306.455379
primary_habitat,0.5721,Sheepshead (Recruit),29.384965
primary_habitat,0.5721,Blue Crab (Recruit),456.14933
primary_habitat,0.5721,Common Snook (Adult),642.100702
primary_habitat,0.5721,Common Snook (Sub-adult),12.024301
primary_habitat,0.5721,Spotted Seatrout (Adult),129.417007
primary_habitat,0.5721,Spotted Seatrout (Recruit),467.222744
primary_habitat,0.5721,Gray Snapper (Recruit),52.678311
primary_habitat,0.5721,Gray Snapper (Sub-adult),98.67046
primary_habitat,0.5721,Gag Grouper (Sub-adult),23.456821
primary_habitat,0.5721,Red Drum (Recruit),38.278265
primary_habitat,0.5721,Red Drum (Sub-adult),339.655674
primary_habitat,0.8581,Sheepshead (Adult),307.603232
primary_habitat,0.8581,Sheepshead (Recruit),29.52678
primary_habitat,0.8581,Blue Crab (Recruit),454.04483
primary_habitat,0.8581,Common Snook (Adult),642.328108
primary_habitat,0.8581,Common Snook (Sub-adult),12.035237
primary_habitat,0.8581,Spotted Seatrout (Adult),130.191113
primary_habitat,0.8581,Spotted Seatrout (Recruit),470.613108
primary_habitat,0.8581,Gray Snapper (Recruit),53.030568
primary_habitat,0.8581,Gray Snapper (Sub-adult),98.502365
primary_habitat,0.8581,Gag Grouper (Sub-adult),23.60988
primary_habitat,0.8581,Red Drum (Recruit),38.284304
primary_habitat,0.8581,Red Drum (Sub-adult),339.192879
primary_habitat,1.1442,Sheepshead (Adult),308.737947
primary_habitat,1.1442,Sheepshead (Recruit),29.64228
primary_habitat,1.1442,Blue Crab (Recruit),452.002792
primary_habitat,1.1442,Common Snook (Adult),642.539352
primary_habitat,1.1442,Common Snook (Sub-adult),12.053572
primary_habitat,1.1442,Spotted Seatrout (Adult),130.917542
primary_habitat,1.1442,Spotted Seatrout (Recruit),473.854513
primary_habitat,1.1442,Gray Snapper (Recruit),53.372932
primary_habitat,1.1442,Gray Snapper (Sub-adult),98.320932
primary_habitat,1.1442,Gag Grouper (Sub-adult),23.753308
primary_habitat,1.1442,Red Drum (Recruit),38.314005
primary_habitat,1.1442,Red Drum (Sub-adult),338.7369
primary_habitat,1.4302,Sheepshead (Adult),309.908102
primary_habitat,1.4302,Sheepshead (Recruit),29.762166
primary_habitat,1.4302,Blue Crab (Recruit),450.071342
primary_habitat,1.4302,Common Snook (Adult),642.783344
primary_habitat,1.4302,Common Snook (Sub-adult),12.069887
primary_habitat,1.4302,Spotted Seatrout (Adult),131.74547
primary_habitat,1.4302,Spotted Seatrout (Recruit),477.259241
primary_habitat,1.4302,Gray Snapper (Recruit),53.721431
primary_habitat,1.4302,Gray Snapper (Sub-adult),98.111719
primary_habitat,1.4302,Gag Grouper (Sub-adult),23.88164
primary_habitat,1.4302,Red Drum (Recruit),38.316519
primary_habitat,1.4302,Red Drum (Sub-adult),338.392857
primary_habitat,1.7162,Sheepshead (Adult),311.025624
primary_habitat,1.7162,Sheepshead (Recruit),29.864533
primary_habitat,1.7162,Blue Crab (Recruit),448.04771
primary_habitat,1.7162,Common Snook (Adult),643.006758
primary_habitat,1.7162,Common Snook (Sub-adult),12.072402
primary_habitat,1.7162,Spotted Seatrout (Adult),132.558804
primary_habitat,1.7162,Spotted Seatrout (Recruit),480.57094
primary_habitat,1.7162,Gray Snapper (Recruit),54.064307
primary_habitat,1.7162,Gray Snapper (Sub-adult),97.88482
primary_habitat,1.7162,Gag Grouper (Sub-adult),23.996435
primary_habitat,1.7162,Red Drum (Recruit),38.330138
primary_habitat,1.7162,Red Drum (Sub-adult),337.967014
primary_habitat,2.0023,Sheepshead (Adult),312.101741
primary_habitat,2.0023,Sheepshead (Recruit),29.964658
primary_habitat,2.0023,Blue Crab (Recruit),446.076649
primary_habitat,2.0023,Common Snook (Adult),643.291344
primary_habitat,2.0023,Common Snook (Sub-adult),12.08602
primary_habitat,2.0023,Spotted Seatrout (Adult),133.386496
primary_habitat,2.0023,Spotted Seatrout (Recruit),483.827311
primary_habitat,2.0023,Gray Snapper (Recruit),54.389647
primary_habitat,2.0023,Gray Snapper (Sub-adult),97.630982
primary_habitat,2.0023,Gag Grouper (Sub-adult),24.1056
primary_habitat,2.0023,Red Drum (Recruit),38.303925
primary_habitat,2.0023,Red Drum (Sub-adult),337.533234
primary_habitat,2.2883,Sheepshead (Adult),313.213999
primary_habitat,2.2883,Sheepshead (Recruit),30.068012
primary_habitat,2.2883,Blue Crab (Recruit),444.120171
primary_habitat,2.2883,Common Snook (Adult),643.581226
primary_habitat,2.2883,Common Snook (Sub-adult),12.097336
primary_habitat,2.2883,Spotted Seatrout (Adult),134.273438
primary_habitat,2.2883,Spotted Seatrout (Recruit),487.115423
primary_habitat,2.2883,Gray Snapper (Recruit),54.710079
primary_habitat,2.2883,Gray Snapper (Sub-adult),97.369376
primary_habitat,2.2883,Gag Grouper (Sub-adult),24.207067
primary_habitat,2.2883,Red Drum (Recruit),38.295087
primary_habitat,2.2883,Red Drum (Sub-adult),337.1054
primary_habitat,2.5743,Sheepshead (Adult),314.281131
primary_habitat,2.5743,Sheepshead (Recruit),30.138127
primary_habitat,2.5743,Blue Crab (Recruit),442.139629
primary_habitat,2.5743,Common Snook (Adult),643.796669
primary_habitat,2.5743,Common Snook (Sub-adult),12.114734
primary_habitat,2.5743,Spotted Seatrout (Adult),135.162775
primary_habitat,2.5743,Spotted Seatrout (Recruit),490.450224
primary_habitat,2.5743,Gray Snapper (Recruit),55.036767
primary_habitat,2.5743,Gray Snapper (Sub-adult),97.091666
primary_habitat,2.5743,Gag Grouper (Sub-adult),24.30669
primary_habitat,2.5743,Red Drum (Recruit),38.282158
primary_habitat,2.5743,Red Drum (Sub-adult),336.680855
primary_habitat,2.8604,Sheepshead (Adult),315.34963
primary_habitat,2.8604,Sheepshead (Recruit),30.214693
primary_habitat,2.8604,Blue Crab (Recruit),440.336788
primary_habitat,2.8604,Common Snook (Adult),644.042023
primary_habitat,2.8604,Common Snook (Sub-adult),12.11071
primary_habitat,2.8604,Spotted Seatrout (Adult),136.057095
primary_habitat,2.8604,Spotted Seatrout (Recruit),493.769117
primary_habitat,2.8604,Gray Snapper (Recruit),55.352304
primary_habitat,2.8604,Gray Snapper (Sub-adult),96.795181
primary_habitat,2.8604,Gag Grouper (Sub-adult),24.398037
primary_habitat,2.8604,Red Drum (Recruit),38.26361
primary_habitat,2.8604,Red Drum (Sub-adult),336.17094
primary_habitat,3.1464,Sheepshead (Adult),316.371455
primary_habitat,3.1464,Sheepshead (Recruit),30.273004
primary_habitat,3.1464,Blue Crab (Recruit),438.459675
primary_habitat,3.1464,Common Snook (Adult),644.364618
primary_habitat,3.1464,Common Snook (Sub-adult),12.121216
primary_habitat,3.1464,Spotted Seatrout (Adult),136.942167
primary_habitat,3.1464,Spotted Seatrout (Recruit),497.045412
primary_habitat,3.1464,Gray Snapper (Recruit),55.674111
primary_habitat,3.1464,Gray Snapper (Sub-adult),96.497772
primary_habitat,3.1464,Gag Grouper (Sub-adult),24.492324
primary_habitat,3.1464,Red Drum (Recruit),38.261102
primary_habitat,3.1464,Red Drum (Sub-adult),335.597759
primary_habitat,3.4325,Sheepshead (Adult),317.408969
primary_habitat,3.4325,Sheepshead (Recruit),30.317476
primary_habitat,3.4325,Blue Crab (Recruit),436.688438
primary_habitat,3.4325,Common Snook (Adult),644.617613
primary_habitat,3.4325,Common Snook (Sub-adult),12.109005
primary_habitat,3.4325,Spotted Seatrout (Adult),137.853992
primary_habitat,3.4325,Spotted Seatrout (Recruit),500.30835
primary_habitat,3.4325,Gray Snapper (Recruit),55.980641
primary_habitat,3.4325,Gray Snapper (Sub-adult),96.17957
primary_habitat,3.4325,Gag Grouper (Sub-adult),24.575734
primary_habitat,3.4325,Red Drum (Recruit),38.245911
primary_habitat,3.4325,Red Drum (Sub-adult),335.014854
primary_habitat,3.7185,Sheepshead (Adult),318.43995
primary_habitat,3.7185,Sheepshead (Recruit),30.376241
primary_habitat,3.7185,Blue Crab (Recruit),434.840443
primary_habitat,3.7185,Common Snook (Adult),644.884142
primary_habitat,3.7185,Common Snook (Sub-adult),12.091789
primary_habitat,3.7185,Spotted Seatrout (Adult),138.770557
primary_habitat,3.7185,Spotted Seatrout (Recruit),503.479591
primary_habitat,3.7185,Gray Snapper (Recruit),56.287044
primary_habitat,3.7185,Gray Snapper (Sub-adult),95.826881
primary_habitat,3.7185,Gag Grouper (Sub-adult),24.647829
primary_habitat,3.7185,Red Drum (Recruit),38.243769
primary_habitat,3.7185,Red Drum (Sub-adult),334.437611
primary_habitat,4.0045,Sheepshead (Adult),319.47824
primary_habitat,4.0045,Sheepshead (Recruit),30.41284
primary_habitat,4.0045,Blue Crab (Recruit),433.027767
primary_habitat,4.0045,Common Snook (Adult),645.153185
primary_habitat,4.0045,Common Snook (Sub-adult),12.07568
primary_habitat,4.0045,Spotted Seatrout (Adult),139.780012
primary_habitat,4.0045,Spotted Seatrout (Recruit),506.64953
primary_habitat,4.0045,Gray Snapper (Recruit),56.570886
primary_habitat,4.0045,Gray Snapper (Sub-adult),95.470196
primary_habitat,4.0045,Gag Grouper (Sub-adult),24.709074
primary_habitat,4.0045,Red Drum (Recruit),38.217908
primary_habitat,4.0045,Red Drum (Sub-adult),333.886391
primary_habitat,4.2906,Sheepshead (Adult),320.488333
primary_habitat,4.2906,Sheepshead (Recruit),30.437569
primary_habitat,4.2906,Blue Crab (Recruit),431.220886
primary_habitat,4.2906,Common Snook (Adult),645.34095
primary_habitat,4.2906,Common Snook (Sub-adult),12.058964
primary_habitat,4.2906,Spotted Seatrout (Adult),140.780132
primary_habitat,4.2906,Spotted Seatrout (Recruit),509.832329
primary_habitat,4.2906,Gray Snapper (Recruit),56.871678
primary_habitat,4.2906,Gray Snapper (Sub-adult),95.108627
primary_habitat,4.2906,Gag Grouper (Sub-adult),24.768062
primary_habitat,4.2906,Red Drum (Recruit),38.207191
primary_habitat,4.2906,Red Drum (Sub-adult),333.291435
primary_habitat,4.5766,Sheepshead (Adult),321.465208
primary_habitat,4.5766,Sheepshead (Recruit),30.451528
primary_habitat,4.5766,Blue Crab (Recruit),429.4519
primary_habitat,4.5766,Common Snook (Adult),645.654781
primary_habitat,4.5766,Common Snook (Sub-adult),12.043289
primary_habitat,4.5766,Spotted Seatrout (Adult),141.821781
primary_habitat,4.5766,Spotted Seatrout (Recruit),512.9151
primary_habitat,4.5766,Gray Snapper (Recruit),57.154662
primary_habitat,4.5766,Gray Snapper (Sub-adult),94.724662
primary_habitat,4.5766,Gag Grouper (Sub-adult),24.823272
primary_habitat,4.5766,Red Drum (Recruit),38.18887
primary_habitat,4.5766,Red Drum (Sub-adult),332.694321
primary_habitat,4.8626,Sheepshead (Adult),322.479738
primary_habitat,4.8626,Sheepshead (Recruit),30.474617
primary_habitat,4.8626,Blue Crab (Recruit),427.691929
primary_habitat,4.8626,Common Snook (Adult),645.903652
primary_habitat,4.8626,Common Snook (Sub-adult),12.037497
primary_habitat,4.8626,Spotted Seatrout (Adult),142.935923
primary_habitat,4.8626,Spotted Seatrout (Recruit),516.198679
primary_habitat,4.8626,Gray Snapper (Recruit),57.489758
primary_habitat,4.8626,Gray Snapper (Sub-adult),94.31341
primary_habitat,4.8626,Gag Grouper (Sub-adult),24.86322
primary_habitat,4.8626,Red Drum (Recruit),38.167491
primary_habitat,4.8626,Red Drum (Sub-adult),332.18182
primary_habitat,5.1487,Sheepshead (Adult),323.481557
primary_habitat,5.1487,Sheepshead (Recruit),30.486143
primary_habitat,5.1487,Blue Crab (Recruit),426.041561
primary_habitat,5.1487,Common Snook (Adult),646.058155
primary_habitat,5.1487,Common Snook (Sub-adult),12.032172
primary_habitat,5.1487,Spotted Seatrout (Adult),144.068943
primary_habitat,5.1487,Spotted Seatrout (Recruit),519.334808
primary_habitat,5.1487,Gray Snapper (Recruit),57.854278
primary_habitat,5.1487,Gray Snapper (Sub-adult),93.872344
primary_habitat,5.1487,Gag Grouper (Sub-adult),24.900555
primary_habitat,5.1487,Red Drum (Recruit),38.159576
primary_habitat,5.1487,Red Drum (Sub-adult),331.62656
primary_habitat,5.4347,Sheepshead (Adult),324.437922
primary_habitat,5.4347,Sheepshead (Recruit),30.461573
primary_habitat,5.4347,Blue Crab (Recruit),424.36948
primary_habitat,5.4347,Common Snook (Adult),646.290089
primary_habitat,5.4347,Common Snook (Sub-adult),12.03911
primary_habitat,5.4347,Spotted Seatrout (Adult),145.224058
primary_habitat,5.4347,Spotted Seatrout (Recruit),522.491896
primary_habitat,5.4347,Gray Snapper (Recruit),58.210923
primary_habitat,5.4347,Gray Snapper (Sub-adult),93.415441
primary_habitat,5.4347,Gag Grouper (Sub-adult),24.922589
primary_habitat,5.4347,Red Drum (Recruit),38.129137
primary_habitat,5.4347,Red Drum (Sub-adult),331.107327
secondary_habitat,-0.0,Sheepshead (Adult),313.73041
secondary_habitat,-0.0,Sheepshead (Recruit),28.038548
secondary_habitat,-0.0,Blue Crab (Recruit),460.196785
secondary_habitat,-0.0,Common Snook (Adult),656.937439
secondary_habitat,-0.0,Common Snook (Sub-adult),11.714354
secondary_habitat,-0.0,Spotted Seatrout (Adult),130.19006
secondary_habitat,-0.0,Spotted Seatrout (Recruit),460.980909
secondary_habitat,-0.0,Gray Snapper (Recruit),51.234128
secondary_habitat,-0.0,Gray Snapper (Sub-adult),99.933783
secondary_habitat,-0.0,Gag Grouper (Sub-adult),23.226852
secondary_habitat,-0.0,Red Drum (Recruit),37.954697
secondary_habitat,-0.0,Red Drum (Sub-adult),340.737755
secondary_habitat,0.2851,Sheepshead (Adult),313.076933
secondary_habitat,0.2851,Sheepshead (Recruit),28.388584
secondary_habitat,0.2851,Blue Crab (Recruit),457.325081
secondary_habitat,0.2851,Common Snook (Adult),655.04896
secondary_habitat,0.2851,Common Snook (Sub-adult),11.819361
secondary_habitat,0.2851,Spotted Seatrout (Adult),129.856462
secondary_habitat,0.2851,Spotted Seatrout (Recruit),463.568497
secondary_habitat,0.2851,Gray Snapper (Recruit),51.889253
secondary_habitat,0.2851,Gray Snapper (Sub-adult),99.435095
secondary_habitat,0.2851,Gag Grouper (Sub-adult),23.273797
secondary_habitat,0.2851,Red Drum (Recruit),38.0441
secondary_habitat,0.2851,Red Drum (Sub-adult),340.151089
secondary_habitat,0.5703,Sheepshead (Adult),312.369315
secondary_habitat,0.5703,Sheepshead (Recruit),28.733274
secondary_habitat,0.5703,Blue Crab (Recruit),454.407879
secondary_habitat,0.5703,Common Snook (Adult),653.186296
secondary_habitat,0.5703,Common Snook (Sub-adult),11.921511
secondary_habitat,0.5703,Spotted Seatrout (Adult),129.532511
secondary_habitat,0.5703,Spotted Seatrout (Recruit),466.207777
secondary_habitat,0.5703,Gray Snapper (Recruit),52.562546
secondary_habitat,0.5703,Gray Snapper (Sub-adult),98.945513
secondary_habitat,0.5703,Gag Grouper (Sub-adult),23.3265
secondary_habitat,0.5703,Red Drum (Recruit),38.139974
secondary_habitat,0.5703,Red Drum (Sub-adult),339.51054
secondary_habitat,0.8554,Sheepshead (Adult),311.68856
secondary_habitat,0.8554,Sheepshead (Recruit),29.070402
secondary_habitat,0.8554,Blue Crab (Recruit),451.636417
secondary_habitat,0.8554,Common Snook (Adult),651.236492
secondary_habitat,0.8554,Common Snook (Sub-adult),12.025607
secondary_habitat,0.8554,Spotted Seatrout (Adult),129.234135
secondary_habitat,0.8554,Spotted Seatrout (Recruit),468.657478
secondary_habitat,0.8554,Gray Snapper (Recruit),53.220775
secondary_habitat,0.8554,Gray Snapper (Sub-adult),98.450063
secondary_habitat,0.8554,Gag Grouper (Sub-adult),23.365527
secondary_habitat,0.8554,Red Drum (Recruit),38.255819
secondary_habitat,0.8554,Red Drum (Sub-adult),338.885036
secondary_habitat,1.1406,Sheepshead (Adult),311.041294
secondary_habitat,1.1406,Sheepshead (Recruit),29.410221
secondary_habitat,1.1406,Blue Crab (Recruit),448.817211
secondary_habitat,1.1406,Common Snook (Adult),649.372803
secondary_habitat,1.1406,Common Snook (Sub-adult),12.119721
secondary_habitat,1.1406,Spotted Seatrout (Adult),128.93322
secondary_habitat,1.1406,Spotted Seatrout (Recruit),471.277788
secondary_habitat,1.1406,Gray Snapper (Recruit),53.88954
secondary_habitat,1.1406,Gray Snapper (Sub-adult),97.99511
secondary_habitat,1.1406,Gag Grouper (Sub-adult),23.410195
secondary_habitat,1.1406,Red Drum (Recruit),38.356476
secondary_habitat,1.1406,Red Drum (Sub-adult),338.269527
secondary_habitat,1.4257,Sheepshead (Adult),310.373229
secondary_habitat,1.4257,Sheepshead (Recruit),29.737947
secondary_habitat,1.4257,Blue Crab (Recruit),446.132896
secondary_habitat,1.4257,Common Snook (Adult),647.459673
secondary_habitat,1.4257,Common Snook (Sub-adult),12.213557
secondary_habitat,1.4257,Spotted Seatrout (Adult),128.661232
secondary_habitat,1.4257,Spotted Seatrout (Recruit),473.722191
secondary_habitat,1.4257,Gray Snapper (Recruit),54.548311
secondary_habitat,1.4257,Gray Snapper (Sub-adult),97.536674
secondary_habitat,1.4257,Gag Grouper (Sub-adult),23.443034
secondary_habitat,1.4257,Red Drum (Recruit),38.477806
secondary_habitat,1.4257,Red Drum (Sub-adult),337.675797
secondary_habitat,1.7109,Sheepshead (Adult),309.712481
secondary_habitat,1.7109,Sheepshead (Recruit),30.069382
secondary_habitat,1.7109,Blue Crab (Recruit),443.456402
secondary_habitat,1.7109,Common Snook (Adult),645.593014
secondary_habitat,1.7109,Common Snook (Sub-adult),12.309985
secondary_habitat,1.7109,Spotted Seatrout (Adult),128.392309
secondary_habitat,1.7109,Spotted Seatrout (Recruit),476.047415
secondary_habitat,1.7109,Gray Snapper (Recruit),55.20874
secondary_habitat,1.7109,Gray Snapper (Sub-adult),97.091056
secondary_habitat,1.7109,Gag Grouper (Sub-adult),23.475454
secondary_habitat,1.7109,Red Drum (Recruit),38.598191
secondary_habitat,1.7109,Red Drum (Sub-adult),337.116051
secondary_habitat,1.996,Sheepshead (Adult),309.012705
secondary_habitat,1.996,Sheepshead (Recruit),30.397875
secondary_habitat,1.996,Blue Crab (Recruit),440.767673
secondary_habitat,1.996,Common Snook (Adult),643.688801
secondary_habitat,1.996,Common Snook (Sub-adult),12.395517
secondary_habitat,1.996,Spotted Seatrout (Adult),128.133625
secondary_habitat,1.996,Spotted Seatrout (Recruit),478.378759
secondary_habitat,1.996,Gray Snapper (Recruit),55.870223
secondary_habitat,1.996,Gray Snapper (Sub-adult),96.654513
secondary_habitat,1.996,Gag Grouper (Sub-adult),23.502746
secondary_habitat,1.996,Red Drum (Recruit),38.713366
secondary_habitat,1.996,Red Drum (Sub-adult),336.526917
secondary_habitat,2.2812,Sheepshead (Adult),308.319583
secondary_habitat,2.2812,Sheepshead (Recruit),30.739776
secondary_habitat,2.2812,Blue Crab (Recruit),438.152294
secondary_habitat,2.2812,Common Snook (Adult),641.906364
secondary_habitat,2.2812,Common Snook (Sub-adult),12.470432
secondary_habitat,2.2812,Spotted Seatrout (Adult),127.855145
secondary_habitat,2.2812,Spotted Seatrout (Recruit),480.657093
secondary_habitat,2.2812,Gray Snapper (Recruit),56.524414
secondary_habitat,2.2812,Gray Snapper (Sub-adult),96.214615
secondary_habitat,2.2812,Gag Grouper (Sub-adult),23.525652
secondary_habitat,2.2812,Red Drum (Recruit),38.820753
secondary_habitat,2.2812,Red Drum (Sub-adult),335.942039
secondary_habitat,2.5663,Sheepshead (Adult),307.594733
secondary_habitat,2.5663,Sheepshead (Recruit),31.074461
secondary_habitat,2.5663,Blue Crab (Recruit),435.635586
secondary_habitat,2.5663,Common Snook (Adult),640.04464
secondary_habitat,2.5663,Common Snook (Sub-adult),12.558817
secondary_habitat,2.5663,Spotted Seatrout (Adult),127.63349
secondary_habitat,2.5663,Spotted Seatrout (Recruit),482.874651
secondary_habitat,2.5663,Gray Snapper (Recruit),57.187543
secondary_habitat,2.5663,Gray Snapper (Sub-adult),95.790511
secondary_habitat,2.5663,Gag Grouper (Sub-adult),23.555852
secondary_habitat,2.5663,Red Drum (Recruit),38.934518
secondary_habitat,2.5663,Red Drum (Sub-adult),335.365555
secondary_habitat,2.8515,Sheepshead (Adult),306.835598
secondary_habitat,2.8515,Sheepshead (Recruit),31.401982
secondary_habitat,2.8515,Blue Crab (Recruit),433.253662
secondary_habitat,2.8515,Common Snook (Adult),638.149441
secondary_habitat,2.8515,Common Snook (Sub-adult),12.640881
secondary_habitat,2.8515,Spotted Seatrout (Adult),127.383566
secondary_habitat,2.8515,Spotted Seatrout (Recruit),484.988325
secondary_habitat,2.8515,Gray Snapper (Recruit),57.831302
secondary_habitat,2.8515,Gray Snapper (Sub-adult),95.373011
secondary_habitat,2.8515,Gag Grouper (Sub-adult),23.567562
secondary_habitat,2.8515,Red Drum (Recruit),39.066927
secondary_habitat,2.8515,Red Drum (Sub-adult),334.71106
secondary_habitat,3.1366,Sheepshead (Adult),306.03884
secondary_habitat,3.1366,Sheepshead (Recruit),31.742707
secondary_habitat,3.1366,Blue Crab (Recruit),430.964214
secondary_habitat,3.1366,Common Snook (Adult),636.226635
secondary_habitat,3.1366,Common Snook (Sub-adult),12.725461
secondary_habitat,3.1366,Spotted Seatrout (Adult),127.179344
secondary_habitat,3.1366,Spotted Seatrout (Recruit),487.025085
secondary_habitat,3.1366,Gray Snapper (Recruit),58.482122
secondary_habitat,3.1366,Gray Snapper (Sub-adult),94.953698
secondary_habitat,3.1366,Gag Grouper (Sub-adult),23.582715
secondary_habitat,3.1366,Red Drum (Recruit),39.178975
secondary_habitat,3.1366,Red Drum (Sub-adult),334.041096
secondary_habitat,3.4218,Sheepshead (Adult),305.251717
secondary_habitat,3.4218,Sheepshead (Recruit),32.054002
secondary_habitat,3.4218,Blue Crab (Recruit),428.731617
secondary_habitat,3.4218,Common Snook (Adult),634.236912
secondary_habitat,3.4218,Common Snook (Sub-adult),12.800081
secondary_habitat,3.4218,Spotted Seatrout (Adult),126.966427
secondary_habitat,3.4218,Spotted Seatrout (Recruit),488.978466
secondary_habitat,3.4218,Gray Snapper (Recruit),59.148013
secondary_habitat,3.4218,Gray Snapper (Sub-adult),94.516986
secondary_habitat,3.4218,Gag Grouper (Sub-adult),23.590047
secondary_habitat,3.4218,Red Drum (Recruit),39.324512
secondary_habitat,3.4218,Red Drum (Sub-adult),333.346523
secondary_habitat,3.7069,Sheepshead (Adult),304.402448
secondary_habitat,3.7069,Sheepshead (Recruit),32.375609
secondary_habitat,3.7069,Blue Crab (Recruit),426.527687
secondary_habitat,3.7069,Common Snook (Adult),632.259569
secondary_habitat,3.7069,Common Snook (Sub-adult),12.88228
secondary_habitat,3.7069,Spotted Seatrout (Adult),126.703417
secondary_habitat,3.7069,Spotted Seatrout (Recruit),490.937695
secondary_habitat,3.7069,Gray Snapper (Recruit),59.809543
secondary_habitat,3.7069,Gray Snapper (Sub-adult),94.0517
secondary_habitat,3.7069,Gag Grouper (Sub-adult),23.605924
secondary_habitat,3.7069,Red Drum (Recruit),39.4622
secondary_habitat,3.7069,Red Drum (Sub-adult),332.576782
secondary_habitat,3.9921,Sheepshead (Adult),303.550552
secondary_habitat,3.9921,Sheepshead (Recruit),32.712475
secondary_habitat,3.9921,Blue Crab (Recruit),424.341404
secondary_habitat,3.9921,Common Snook (Adult),630.245872
secondary_habitat,3.9921,Common Snook (Sub-adult),12.948374
secondary_habitat,3.9921,Spotted Seatrout (Adult),126.448372
secondary_habitat,3.9921,Spotted Seatrout (Recruit),492.898758
secondary_habitat,3.9921,Gray Snapper (Recruit),60.474257
secondary_habitat,3.9921,Gray Snapper (Sub-adult),93.588299
secondary_habitat,3.9921,Gag Grouper (Sub-adult),23.622668
secondary_habitat,3.9921,Red Drum (Recruit),39.579926
